interval_start,interval,geography_type,geography_key,deployment.avg
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371395022,0.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371395031,0.07
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371396001,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371396002,0.08
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371397011,0.68
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371397012,0.76
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371397013,0.18
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371397022,0.13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371398021,0.28
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371411011,1.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371411012,4.67
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371411021,2.64
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371411022,5.77
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371412011,4.39
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371412012,4.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371412013,1.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371412021,0.75
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371412022,1.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371412023,1.96
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371413021,5.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371413022,2.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371413023,5.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371413031,3.12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371413041,4.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371413042,3.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371414001,0.94
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371414002,0.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371414003,1.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371415001,0.21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371416001,0.52
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371416002,0.29
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371416003,0.06
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371417001,0.5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371417002,0.15
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371417003,0.2
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371431001,1.62
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371431002,0.78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371431003,2.29
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371432001,2.19
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371432002,2.08
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371432003,1.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371433001,0.44
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371433002,0.95
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371433003,0.74
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371433004,0.28
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371433005,0.81
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371434001,0.86
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371434002,1.09
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371434003,1.21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371434004,1.47
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371435001,0.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371435002,0.56
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371435003,0.98
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371435004,0.46
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371436021,0.43
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371436022,3.12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371436023,2.26
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371436031,2.54
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371436041,2.59
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371436042,7.58
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371437001,2.3
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371437002,0.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371438001,2.26
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371438002,0.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371438003,1.3
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371438004,1.22
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371439011,0.29
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371439012,7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371439021,1.51
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371439022,0.12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371813003,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371814001,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371816002,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371831013,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371831031,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371832202,0.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371832212,0.13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371833003,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371834011,0.33
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371834012,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371834021,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371835201,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371836102,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371836201,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371836202,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371837013,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371837021,0.12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371838101,0.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371838102,0.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371838201,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371851002,0.13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371852021,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371852023,0.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371852031,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371853201,0.14
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371853202,0.21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371861003,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371861004,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371862011,0.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371862022,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371863012,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371863021,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371863022,0.3
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371863023,0.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371864011,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371864012,0.39
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371864041,0.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371871011,0.07
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371871012,1.24
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371871021,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371871022,0.27
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371872001,0.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371872002,0.37
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371873001,1.35
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371873002,1.48
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371881001,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371881002,0.06
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371881003,0.09
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371882011,0.72
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371882012,1.11
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371882013,0.64
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371882021,0.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371882022,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371882023,0.18
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371883001,0.21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371883002,0.35
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371883003,0.35
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371891011,1.11
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371891012,3.9
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371891013,0.43
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371891021,0.23
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371891022,1.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371891023,0.71
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371892011,1.38
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371892012,2.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371892021,0.33
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371892022,0.4
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371892023,0.55
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371893001,0.81
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371893002,1.7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371893003,2.64
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371894001,1.7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371894002,1.23
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371894003,1.64
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371895001,6.21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371895002,7.91
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371896001,9.5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371896002,6.47
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371896003,1.59
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371897011,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371897012,1.78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371897013,0.53
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371897021,10.63
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371898001,11.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371898002,15.74
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371898003,9.48
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899021,10.97
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899022,21.18
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899023,5.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899031,13.57
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899041,37.49
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899051,3.38
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371899052,18.22
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371901001,35.92
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371901002,57.43
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371901003,91.89
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371902011,49.13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371902012,22.9
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371902021,9.27
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371902022,47.91
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371903011,12.89
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371903012,9.93
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371903013,10.06
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371904011,3.53
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371904012,0.94
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371904021,11.53
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371905101,27.45
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371905102,10.6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371905201,5.54
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371905202,14.81
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371907001,114.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371907002,44.11
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371907003,14.22
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371908011,14.79
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371908012,20.13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371908021,17.77
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371908022,36.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371908023,9.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371909011,1.67
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371909012,5.93
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371909013,11.3
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371909021,17.48
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371909022,5.66
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371909023,2.85
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371910001,44.36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371910002,12.34
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371910003,74.77
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371911101,4.97
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371911102,5.27
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371911201,5.66
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371911202,6.66
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371912011,12.9
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371912012,10.51
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371912031,3.78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371912032,4.5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371912041,9.36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371913011,2.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371913012,5.39
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371913021,3.8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371913022,15.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371914101,4.54
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371914102,6.51
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371914201,5.56
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371914202,2.18
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371915001,15.58
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371915002,3.27
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371915003,2.98
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371916101,12.72
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371916102,8.53
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371916201,4.15
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371917101,6.28
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371917102,3.91
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371917201,6.12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371917202,7.4
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371918101,3.5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371918102,16.8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371918103,7.37
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371918201,6.11
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371918202,5.06
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371918203,12.66
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371919011,44.96
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371919012,38.75
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371919021,16.4
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371919022,12.89
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371920011,10.71
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371920012,54.45
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371920021,38.07
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371920022,36.63
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371920023,50.67
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371923001,4.87
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371923002,2.71
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371923003,3.58
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371924101,2.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371924102,1.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371924103,0.58
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371924104,1.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371924201,4.32
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371924202,5.47
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371925101,3.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371925102,3.72
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371925201,3.14
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371925202,6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371926101,4.51
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371926102,3.6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371926103,4.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371926201,10.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371926202,6.78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371927001,6.48
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371927002,5.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371941011,12.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371941021,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371941022,1.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371942001,0.34
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371942002,8.07
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371943001,1.8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371943002,0.35
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371944011,22.78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371944012,6.76
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371944021,6.82
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371944022,15.22
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371944023,10.42
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371945001,18.83
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371945002,18.85
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371951001,0.8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371951002,3.25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371951003,0.91
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371951004,2.06
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371952011,3.54
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371952012,0.54
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371952021,0.67
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371952022,0.54
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371952023,0.68
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371953001,0.36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371953002,1.26
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371953003,5.17
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371954001,0.85
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371954002,9.45
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371954003,1.34
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371954004,2.12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371955001,5.33
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371955002,1.57
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371955003,0.75
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371955004,0.32
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371956001,1.82
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371956002,2.32
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371956003,0.36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371956004,2.45
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371957101,5.19
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371957102,1.67
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371957103,2.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371957201,3.84
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371957202,0.93
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371958021,1.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371958022,1.09
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371958031,3.68
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371958032,1.79
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371958041,2.45
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371958042,1.37
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371959011,4.41
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371959021,2.43
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371959022,0.78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371959031,1.41
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371959032,0.55
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371972001,0.22
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371972002,0.08
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371972003,0.08
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371973001,1.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371973002,0.84
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371973003,2.85
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371974101,0.75
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371974102,1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371974103,0.68
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371974201,1.65
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371974202,3.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371975001,8.82
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371975002,1.96
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371975003,5.94
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371976001,6.23
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371976002,4.66
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371977001,5.69
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371977002,3.97
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371977003,3.15
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371990001,0.36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371990002,1.82
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371990003,0.84
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371991101,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371991102,0.16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371991201,0.26
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371991202,0.55
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371992011,0.36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371992012,0.92
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371992021,0.1
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371992022,0.19
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371993002,0.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371994001,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371994002,0.05
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371994003,0.3
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371997001,14.38
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371997002,1.2
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371998001,0.14
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371998002,0.08
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371998003,0.63
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371998004,0.32
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371999001,0.31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60371999002,0.3
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372011201,0.04
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372013011,0.06
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372013012,0.13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372014011,0.03
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372014012,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372014021,0.01
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372014022,0.23
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372014023,0.07
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372015013,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372015031,0.02
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372017001,0.17
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,60372017003,0.03
